,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
54,0.011749629,-0.6479968,0.0153940935,-0.040265612,0.19838434,-0.17323312,6.7061877,-0.1556143,-0.08919037,-1.2665427,0.04689908,-0.15892866,-0.15644525,2.0503523,-0.14816113,0.6720401,-1.1424625,0.96254325,7.267341,26.710814,0.05539165
55,-0.0040366193,-0.23921247,0.014473639,0.09970712,0.15176587,0.0011418974,3.7805696,-0.14988287,-0.11307857,-0.9397559,0.2071551,-0.69916236,-0.14300129,0.53786993,-0.38037643,0.79073244,-1.3858126,0.75205064,-1.6829284,17.914762,-0.09070473
56,0.007954876,-0.21110624,0.013558302,-0.08719371,0.15262084,-0.08019105,3.7807677,-0.15140922,-0.11708119,-0.9486072,0.2017447,-0.7005166,-0.14590013,0.52045107,-0.41400805,0.79482776,-1.3841556,1.0312974,-1.6700782,17.974007,-0.08535827
57,0.028818594,-0.65791774,0.014206907,-0.15975691,0.20451596,-0.12677212,5.936582,-0.15177444,0.25740194,-0.23011447,0.04768429,-0.14676194,-0.1349113,0.6148438,-0.26105046,0.61191696,-1.1347978,1.2984543,4.275422,23.735579,0.04158846
58,0.0146211125,-0.21072654,0.013599158,-0.21411227,0.1580968,-0.07823619,3.779387,-0.15374917,-0.11288704,-0.93608147,0.2626224,-0.6988544,-0.1486323,0.47206905,-0.40923542,0.82780844,-1.384113,1.224607,-1.6337732,17.961899,-0.14419678
59,0.025258949,-0.71298057,0.0129545005,-0.103510596,0.26995775,-0.15830874,5.334966,-0.17494774,-0.0865558,-0.25139225,-0.01464453,-0.15244448,-0.1825349,-2.6729088,-0.20268437,0.43495345,-1.1781129,0.77895874,4.9492407,21.603687,0.08016369
60,0.023128526,-0.6344121,0.01597426,-0.08244068,0.20248526,-0.16241959,6.678218,-0.15386863,-0.084335074,-1.0588402,-0.05783404,-0.16236581,-0.15577362,2.047867,-0.22212747,0.8167016,-1.1470324,0.97711855,7.2463098,26.581549,0.04917661
61,0.022750715,-0.633385,0.016183244,-0.08164496,0.20307912,-0.16231684,6.688213,-0.15369299,-0.12874319,-1.063031,-0.09257591,-0.16286682,-0.15493345,2.0424182,-0.19841626,0.803737,-1.147582,0.9741496,7.2587934,26.568207,0.11958785
62,0.05305974,-0.65349096,0.0024729413,-0.12897809,0.040855967,0.007159636,6.4438863,-0.15052372,0.5701044,-0.29449677,0.016483558,-0.1977546,-0.12834446,0.5791462,-0.32177243,1.0697811,-0.94022477,1.1654513,4.5920568,23.991081,0.22206742
63,0.001266325,-0.6416444,0.011528036,-0.03531318,0.19880171,-0.16572286,6.6088195,-0.1499689,-0.1311913,-1.2032995,-0.05956797,-0.16705269,-0.10271023,1.9142705,-0.25028712,0.61743385,-1.1366994,0.9279337,6.7750916,26.127974,0.10557326
64,0.010828255,-0.23585843,0.012810066,-0.060825303,0.15705073,-0.09021651,3.7787354,-0.15429915,-0.1123057,-0.94163287,0.2047634,-0.7008435,-0.14607635,0.55151874,-0.4218433,0.799507,-1.3860875,0.83129835,-1.6910928,17.820955,-0.0809317
65,0.009569734,-0.23554015,0.013609786,-0.05596331,0.15569735,-0.06484316,3.7791626,-0.15454671,-0.11798567,-0.9284006,0.20386927,-0.70007014,-0.14720407,0.5341714,-0.423727,0.8016521,-1.3860923,0.71411973,-1.6791599,17.685808,-0.08175255
66,0.023841245,-0.2648923,0.009177984,0.08722763,0.26312,-0.0279481,4.5734468,-0.18609259,-0.10625435,-0.355875,-0.011171285,-0.18258378,-0.28763306,-1.1560506,-0.21563753,0.34706447,-1.2321913,0.773933,2.1111968,19.362532,0.7162732
67,0.019979626,-0.20458217,0.012526392,-0.2113503,0.16433667,-0.08318934,3.7846239,-0.15139836,-0.14369692,-0.8667384,0.2056762,-0.71089846,-0.14761782,0.4523931,-0.4109613,0.80786633,-1.3848107,1.2295276,-1.6610708,17.943878,-0.14633487
68,0.014522384,-0.21105126,0.013547159,-0.21493356,0.15816319,-0.07823898,3.7788084,-0.15376101,-0.112484515,-0.93712425,0.26281324,-0.69873774,-0.14899239,0.47216836,-0.40950763,0.82481384,-1.3841718,1.2219267,-1.6331558,17.968645,-0.14313972
69,0.027119895,-0.6575867,0.023692993,-0.24308413,0.20275961,-0.1192154,6.6048193,-0.15330331,-0.12870038,-1.1351832,0.021083228,-0.1556283,-0.13737252,2.0717216,-0.29612598,0.59649813,-1.137597,0.5943633,6.869875,25.811834,0.10133329
70,0.028322853,-0.20343706,0.012815898,-0.21012227,0.16547638,-0.08307689,3.7783885,-0.1515793,-0.14433177,-0.7156904,0.10168702,-0.7106499,-0.14638817,0.45926708,-0.40843067,0.8229509,-1.3844956,1.2353767,-1.6152413,17.842102,-0.08282278
71,0.013946525,-0.64732194,0.017175272,-0.08760744,0.20162044,-0.18061294,6.700089,-0.15559366,-0.09911805,-1.2204416,0.011677478,-0.15759511,-0.15877539,2.0470984,-0.15204929,0.6707607,-1.1431006,0.96176654,7.2691298,26.70597,0.12153513
72,0.024488714,-0.71414626,0.012095811,-0.09375267,0.267149,-0.1715519,5.3096714,-0.1757823,-0.08865257,-0.24336466,-0.017377429,-0.15406318,-0.25659412,-2.7701027,-0.23577358,0.35089692,-1.1722806,0.8279401,4.3364635,21.13771,0.07713642
73,0.010427215,-0.21698613,0.007952406,-0.16025554,0.20568423,-0.101589754,3.3766708,-0.16122888,-0.13030364,-0.9099188,0.0525507,-0.6976553,-0.14451957,0.5325506,-0.44647184,0.7311554,-1.4333594,1.1308678,-2.943133,16.703548,0.68573785
74,0.011887309,-0.6470603,0.016385434,0.078518346,0.19843969,-0.1582918,6.708105,-0.15553254,-0.08842704,-1.273933,0.014671755,-0.1584758,-0.1587529,2.0557587,-0.14423163,0.6722383,-1.1423695,0.69702643,7.2947574,26.772875,0.12466298
75,0.025652776,-0.20686716,0.008338503,-0.15608203,0.2094397,-0.07986478,4.952341,-0.16090374,-0.14437737,-0.06572296,-0.105224274,-0.22499163,-0.14533928,0.55707365,-0.28605613,0.5966222,-1.1961488,1.1422285,1.4728359,20.919,0.7552586
76,0.041417986,-0.7067836,0.008669022,-0.13674465,0.28059143,-0.16394013,5.326084,-0.17316787,-0.12290601,-0.04271862,-0.09103688,-0.15377693,-0.17541513,-2.743627,-0.19620009,0.45468277,-1.1783926,0.805118,4.9038706,21.592016,0.07138806
77,0.009321059,-0.2106525,0.0131808575,-0.18903707,0.15687081,-0.07979872,3.7814445,-0.15415902,-0.11265767,-0.9502795,0.2033925,-0.7001789,-0.14951219,0.5370735,-0.40817967,0.8077299,-1.3840297,1.2204311,-1.6664892,17.871319,-0.07903625
78,0.0125506185,-0.64499974,0.024680378,0.13605577,0.20042896,-0.15743785,6.7077575,-0.15517822,-0.08681307,-1.277391,0.013760088,-0.15947285,-0.17504846,2.1037688,-0.16016464,0.6748568,-1.144432,0.71308404,7.479144,26.793636,0.12733325
79,0.02819891,-0.71292835,0.01293516,-0.14149094,0.26769975,-0.15778226,5.331038,-0.17462721,-0.090131834,-0.2432616,0.011546446,-0.15137061,-0.17534454,-2.7399912,-0.20038703,0.43853137,-1.1789653,0.8192497,4.8624635,21.711315,0.082407914
80,0.00853056,-0.21774377,0.008477512,-0.1183143,0.20665269,-0.092791356,5.5015726,-0.16152018,0.26421362,-0.26922637,-0.009047758,-0.21489099,-0.14464317,0.63063127,-0.28879923,0.55564994,-1.19614,1.1277138,3.0360234,22.460548,1.1249771
81,0.03566487,-0.2051621,0.0043975534,-0.17682223,-0.16005045,-0.08161269,4.5890207,-0.14874251,0.04653207,-0.76115656,0.11921651,-0.9676352,-0.15121216,0.45375675,-0.37840044,0.9627978,-1.2279881,1.2920369,-1.2459246,18.272154,0.5724469
82,0.05616633,-0.25116885,0.009130745,-0.31063604,0.23938636,-0.078032404,3.3285022,-0.18120065,-0.13787818,-0.7868242,0.13083455,-0.6834448,-0.28214782,-1.3649702,-0.4082403,0.60316736,-1.4235811,0.75430375,-1.0511636,15.616731,-0.16419953
83,0.03375649,-0.22981821,0.01259162,-0.097993046,0.22155976,-0.093643434,3.3313015,-0.17952028,-0.10298349,-1.0131583,0.19465737,-0.6741343,-0.28155097,-1.305868,-0.3964538,0.60694265,-1.4220351,0.84792966,-1.0308404,16.067139,-0.11395139
84,0.009838038,-0.6475448,-0.005681184,0.090468116,-0.0248655,0.0017886304,7.789073,-0.155859,-0.058208577,-1.8034017,-0.039476942,-0.15317221,-0.128651,1.8614177,0.8922334,0.6592239,8.27825,0.51293856,5.5424614,36.99322,0.8667035
85,0.008125935,-0.2094629,0.01261887,-0.18129501,0.2020237,-0.09528268,3.688378,-0.1629495,-0.11795076,-0.92047274,0.20425865,-0.6994753,-0.14682528,0.5942365,-0.45774558,0.82053334,-1.3860786,1.214344,-1.8298043,17.702406,-0.038568784
86,0.009472885,-0.23640518,0.0139247,-0.06411081,0.1557558,-0.04889143,3.781004,-0.15469132,-0.11595844,-0.932807,0.20739676,-0.69863045,-0.14255439,0.53754854,-0.42241272,0.80044043,-1.3859521,0.75307477,-1.6421149,17.7532,-0.087529585
87,0.015207453,-0.6448468,0.01628569,-0.08672334,0.200221,-0.15745969,6.7019005,-0.15554495,-0.09052263,-1.2517605,-0.014458232,-0.15695451,-0.16386329,2.1201727,-0.15393709,0.66380215,-1.1434029,0.96551067,7.2603436,26.673283,0.121001
88,0.0022264223,-0.6480828,0.013554723,0.27704757,0.19649757,-0.09412767,6.601348,-0.14842694,-0.093202196,-1.2555345,-0.00041573314,-0.16128808,-0.12296464,2.136289,-0.22215208,0.5728584,-1.1358376,0.7417419,6.9125977,26.427622,0.122668885
89,0.054502673,-0.6479687,0.006328727,-0.15397006,0.03818678,-0.15409492,7.149266,-0.1482232,-0.006461642,-1.32235,0.015198492,-0.19957915,-0.13835631,2.0672657,-0.2490838,0.920807,-0.94080657,0.96320105,6.3762746,25.745014,0.22949539
90,0.011061865,-0.21949658,0.008851592,-0.1597612,0.20751579,-0.10058203,3.376361,-0.16363259,-0.1308001,-0.88770324,0.050574783,-0.69429886,-0.14627975,0.5663818,-0.44413856,0.7323446,-1.4328687,1.1320556,-2.9580927,16.629541,0.6964143
91,0.0287437,-0.64139956,0.00535783,0.10632339,0.036829073,-0.1620579,7.287099,-0.15340416,-0.01633269,-1.3275113,0.010706826,-0.20141444,-0.1513582,2.0583498,-0.1334148,1.0102469,-0.9516649,0.6713428,7.2728825,26.680119,0.37037298
92,0.029110378,-0.7117417,0.028680358,0.25924182,0.037317034,-0.093400076,5.8935323,-0.16292267,0.026966557,-0.32987055,-0.009614077,-0.19398452,-0.12664124,-2.4587953,-0.22884686,0.90098745,-0.99005204,0.59738535,4.716588,22.071754,0.3273689
93,0.033629697,-0.20569815,0.0050391913,-0.18039332,-0.17054924,-0.076858625,4.5795064,-0.15130511,0.120942906,-0.9986255,0.22536159,-0.9542651,-0.15203188,0.45990786,-0.38074833,0.9627431,-1.2268411,1.2699621,-1.2577381,18.321337,0.61996764
94,0.016071374,-0.65223664,0.014414184,-0.07470575,0.20232625,-0.17719649,6.6336603,-0.15269625,-0.113147154,-1.2178226,0.010906457,-0.15766229,-0.12353285,2.0632668,-0.2743118,0.5898629,-1.1366196,0.9981239,6.7917914,26.177595,0.107907444
95,0.026338026,-0.71268344,0.012981739,0.012140584,0.26695913,-0.1585234,5.3334794,-0.17451373,-0.082009785,-0.26739064,-0.016692009,-0.15084976,-0.1748123,-2.6779802,-0.20190828,0.43389064,-1.178339,0.5829529,4.9390078,21.706533,0.08286255
96,0.028560694,-0.64502287,0.0078070755,-0.025536412,0.034439728,-0.15642881,7.274747,-0.1539727,-0.02755486,-1.3114634,-0.009337597,-0.20178427,-0.15189882,2.101182,-0.171212,1.1296439,-0.9562135,0.9473039,7.1751857,26.536083,0.37425676
97,0.051174883,-0.64876133,0.015267916,-0.3349187,0.039508503,-0.14788276,7.151942,-0.14915526,-0.040898014,-1.3318455,-0.005054614,-0.20067893,-0.1421012,2.1550832,-0.2654667,0.9133122,-0.94206613,0.5007763,6.465076,25.293034,0.23193942
98,0.009447543,-0.65049255,0.02725731,0.14401685,0.19759719,-0.15186286,6.6217394,-0.15332116,-0.12216641,-1.2637529,0.015700273,-0.15829524,-0.1267614,2.114119,-0.2813153,0.6072124,-1.1392256,0.5831152,6.935835,26.163473,0.12234767
99,0.028995719,-0.6536693,0.014680965,-0.17992999,0.21023785,-0.17938519,6.615418,-0.15100507,-0.10932223,-1.2083055,0.051581256,-0.15794878,-0.1441132,2.0767481,-0.27342668,0.60428816,-1.1337113,1.0157704,6.5666847,25.950844,0.024114788
100,0.030011505,-0.65735376,0.02334837,-0.28015774,0.20500785,-0.12403628,6.587048,-0.15299828,-0.08884482,-1.1502464,0.019076144,-0.15622182,-0.15064809,2.0933251,-0.29648417,0.6120283,-1.135231,0.8435624,7.00747,26.095736,0.10945146
