tn
3.81
4.814
0.615
1.739
2.12
1.53
0.8205
2.198
0.66
1.538
0.7345
0.43455
3.46
1.788
1.205
1.4
1.046
7.11
0.492175
2.036
1.132
0.97975
0.3
0.65
1.787
0.39
0.46
1.992
5.239
1.011
0.6712499999999999
2.926
1.078
4.14
0.693
2.339
0.75
0.71
0.5465
0.25625000000000003
4.484
2.87
0.645
0.58
0.7835000000000001
1.023
1.534
0.47
1.5033333333333332
1.381
1.232
3.162
0.6387499999999999
0.32355
1.054
2.516
1.2105
3.952
1.39
0.472
0.639
0.974
0.6617500000000001
0.73
0.605
1.484
3.32
2.18
3.659
0.8190000000000001
0.57
0.8420000000000001
1.0759999999999998
0.3844
0.431
1.094
1.79
0.7859999999999999
8.309
1.843
2.085
1.0025
0.39745
3.62
1.908
0.68
1.53
1.5905
0.66045
1.074
0.42815
2.231
0.7025
1.405333333333333
0.765
3.158
4.465
5.653
0.64
0.5
1.198
0.581
0.27
1.11
0.7190000000000001
1.814
0.933
0.569
1.955
4.405
2.842
1.23
0.23
0.6060000000000001
0.47615
5.724
0.8015
0.9279999999999999
4.829
9.55
1.5106000000000002
0.3915
1.2298000000000002
0.5395000000000001
0.451
1.5419999999999998
0.522
0.4955
0.31335
2.8960000000000004
0.64225
0.281
4.06
0.7535000000000001
0.45
5.147
1.47
5.41
0.5245
0.89
0.24
6.22
1.0345
0.7140000000000001
0.96875
0.86
0.987
4.628
1.7075
9.01
2.5500000000000003
3.1808
3.147
2.54
1.51
1.052
1.01325
1.226
0.79585
0.6995
0.6435
0.28600000000000003
0.8295000000000001
1.3184
2.591
0.398
1.004
1.619
1.601
2.615
1.16445
0.97
3.681
0.8740000000000001
0.73375
1.46
2.195
0.8240000000000001
2.48
1.632
2.7915
2.13845
0.92
1.54525
0.29
0.7545
0.68
1.097
1.48
8.117
0.917
3.3435
1.235
0.71
1.751
0.54285
2.20425
1.095
1.6055
5.504
1.7085
0.9473
0.8154
0.6960000000000001
1.3105
1.491
0.79
0.49
1.358
4.5139999999999985
0.82175
1.121
3.1790000000000003
0.76
1.6535
1.013
0.36285
0.63
0.4
0.975
3.0
0.706
1.154
3.999
0.35700000000000004
0.79
0.911
3.916
1.013
0.4418
1.88
1.739
0.43
0.77
0.505
3.18
0.76
1.8205
1.875
0.8205
0.81
2.06
0.47
1.324
0.457
1.25
0.2939
1.159
0.6875
1.5435
0.687
0.65
0.72
0.466
0.4187000000000001
1.3630000000000002
1.53
8.217
1.735
0.6915
0.7170000000000001
2.05745
0.56325
0.9915
3.43
0.8979999999999999
1.186
1.244
1.95
0.8175
2.0380000000000003
0.8734999999999999
0.947
0.38
0.645
5.447
1.35
2.251
0.43
0.98
1.251
5.186
0.48
0.5800000000000001
0.79
0.511125
2.399
0.971
1.486
0.7475
0.56565
1.704
1.185
1.8845
0.58
0.445
0.52
4.7639999999999985
2.665
0.57
0.75
0.8175
0.435
0.7744
1.048
0.54
0.5770000000000001
0.3403
1.27
2.085
0.64
0.8909999999999999
1.287
0.918
5.539
5.2189999999999985
2.059
0.6297499999999999
0.21
0.53
0.759
3.1745
8.99
0.7889999999999999
1.04
0.98
1.1
0.535
2.49
2.051
3.119
0.4401
4.419499999999998
1.8433333333333333
0.9095
29.8
0.54
1.12
1.2115
2.05
2.19
1.816
1.159
2.41
0.8340000000000001
0.348
0.41
1.479
1.376
0.8028
7.967
0.594
0.899
0.6799999999999999
1.63
2.042
1.735
1.2505
1.548
0.737
3.4274500000000003
1.971
0.8532500000000001
0.485
2.0105
0.4
1.28
0.28635
2.11
1.622
0.52
0.5555000000000001
0.7650000000000001
3.009
1.575
0.67
0.42475
1.072
0.792
2.2880000000000003
3.699
2.58
0.857
1.07
3.128
1.663
3.023
1.097
0.49
1.988
0.6969999999999998
2.103666666666667
0.887
0.3425
0.8194999999999999
2.53
0.843
0.6377499999999999
0.5852
1.258
0.9590000000000001
2.302
1.014
1.22
1.6
2.25
0.72248
1.5490000000000002
0.66825
4.467
0.457
0.526
0.8539
0.62
0.5946
1.359
3.43
4.36
1.058
5.131
1.19
0.59
1.651
4.282
0.804
0.341
4.6110000000000015
0.78925
0.35
0.34
0.927
1.1
1.0485
2.854
0.455
0.838
1.3225
0.32
0.73
0.6759999999999999
3.406
5.05
1.119
2.3055000000000003
9.427
1.09
1.8353333333333333
1.668
1.975
3.1
2.388
0.224
0.9995
3.726
0.32
0.65
0.5489999999999999
3.65
13.2
0.56
2.131
0.45899999999999996
0.8285
3.239
0.72
2.778
0.55155
0.978
1.154
0.8
1.88
1.45
0.429
1.88145
3.59
1.37
1.4095
1.928
2.7060000000000004
9.988
0.55
1.406
2.04
0.8270000000000001
1.5
3.051
0.961
0.65
0.7070000000000001
1.043
0.8390000000000002
0.672
0.546
3.796
2.197
0.747
5.01
0.48
1.347
0.8590000000000001
1.712
6.154
0.94
1.165
0.5665
5.686
0.653
0.65
1.53
0.845
0.4984000000000001
1.548
4.287
0.716
6.689
0.525
1.577
1.6324
0.6496
0.7104999999999999
1.222
1.56985
0.185
1.356
2.2430000000000003
0.26
0.995
2.031
0.696
3.24
1.221
4.293
1.673
0.637
0.28
0.79
2.64
0.7769999999999999
0.7835000000000001
1.386
0.6815
1.3259999999999998
1.45
1.888
2.939
1.531
0.799
1.63
0.59
1.702
2.442
6.893
0.999
1.839
1.46
0.4466000000000001
2.202
1.096
3.977
2.295
1.14
0.879
1.1
1.367
0.928
0.828
0.7440000000000001
0.78
0.279
0.65
1.1175
5.1194500000000005
0.73
1.66
1.1743333333333337
0.912
2.395
1.594
1.29
0.92
5.581
0.639
0.4
0.868
1.617
1.4249999999999998
0.4265
2.233
0.4664
0.9805
3.977
1.841
0.547
1.254
1.0095
5.4
2.7255000000000003
2.032
1.03
2.26
1.018
0.615
1.71
0.88
0.48
0.7
0.9085
0.98
0.5785
1.42
0.7240000000000001
5.7
2.37
1.614
1.2
1.364
0.715
1.8665
0.5720000000000001
0.8390000000000001
1.06
3.9
0.927
0.52
0.865
0.8465
0.616
1.4069999999999998
1.808
1.261
0.69
4.617
2.962
1.839
0.5
2.639
0.579
1.61
1.476
3.152
1.294
2.89
0.398
0.37
0.6619999999999999
5.27
1.486
0.41215
0.7409999999999999
0.85
0.42
1.17
0.9956666666666668
5.96
1.501
1.63
1.097
2.576
0.657
0.8395
0.28
1.3319999999999999
0.46
1.721
0.8112499999999999
1.257
2.13
0.75
1.4369999999999998
0.55
1.62
0.974
1.726
8.443999999999999
3.54
0.913
0.715
1.483
2.516
1.466
4.125
2.56
0.38
1.3551
0.12
0.3965
1.65
1.9128
0.35985
0.6782
2.42
0.6824999999999999
1.09
1.2985
0.805
1.124
2.903
0.835
0.52
0.6685000000000001
1.231
4.69
0.468
0.7659999999999999
1.3655
0.513
0.914
0.46
0.7
1.809
7.88
0.983
3.55
6.5070000000000014
0.589
0.73075
0.6606666666666666
0.718
0.5747
1.118
10.011
1.3623333333333332
0.544
3.603
1.759
0.4865
1.73
1.7369999999999999
1.47
1.04
1.3275
0.512
2.599
0.578
0.17
0.3325
0.42
1.4780000000000002
0.8740000000000001
1.105
1.96
0.8
0.706
0.753
1.452
2.5955000000000004
1.41
1.037
1.207
0.15
0.6920000000000001
4.617
0.887
0.92
1.11
1.997
0.8005
0.606
0.5589999999999999
1.262
0.66
0.782
0.9145
1.588
1.026
0.8490000000000001
1.32
0.93
0.8542500000000001
0.7090000000000001
0.4785
0.66
0.7040000000000001
1.862
0.975
0.219
1.452
0.8554
6.12
0.6437499999999999
0.29100000000000004
4.234
0.775
0.41
1.057
0.8835
0.71
0.67
0.99
4.359
4.025
7.574
2.49
1.44
1.149
0.947
2.1
1.3596666666666666
2.504
5.399
0.78
0.53895
1.472
0.338
1.9180000000000001
1.769
1.196
1.1715
0.6805000000000001
0.6535
2.226
4.841
1.4409999999999998
2.965
1.078
0.523
1.793
4.883
0.609
1.5626666666666666
0.8
3.217
1.5759999999999998
2.55
0.32
0.36
1.18495
0.81
0.6619999999999999
2.131
0.684
3.381
0.7030000000000001
1.57725
1.089
0.804
3.091
0.4565
3.411
0.6855
0.6545
0.24
0.6940000000000001
2.37
0.46
1.605
0.8127500000000001
1.337
0.94
1.912
0.58
0.58
1.4780000000000002
0.562
0.88
0.703
1.31
1.0835
1.056
0.86
0.91
0.7845
1.01
0.41
0.6395
0.79
0.5956666666666668
0.679
1.25
18.0
1.018
0.738
0.925
1.2
0.9
0.94
0.7359
1.19
1.11
0.8235
0.856
0.97
1.226
1.541
1.894
0.5675
2.361
0.96485
0.6755
1.241
0.226
1.274
1.3265000000000002
0.389
1.02
1.285
0.802
1.6336666666666666
1.182
1.077
3.55
1.386
0.82
4.082
0.923
1.739
0.77545
1.3030000000000002
0.36
1.044
2.149
0.8320000000000001
2.4495
1.699
1.91
2.0783
4.1610000000000005
0.45
0.4
1.398
1.99
2.08
0.6719999999999999
0.597
0.604
5.082
1.516
0.861
1.3
1.7299
0.8809999999999999
0.71
0.818
0.939
4.083
0.884
0.33475
0.652
0.976
0.191
0.6409999999999999
1.1095000000000002
1.82
0.65
0.59
0.49
1.44
0.738
1.489
0.9
0.85
2.84
0.64825
0.3429
1.46
1.406
5.37
0.7265
0.60975
2.024
1.824
0.47
0.98
1.431
0.306
1.271
5.52
0.986
0.7040000000000001
0.38
1.3215
2.541
0.6756
2.819
0.5065
6.56
2.195
1.6230000000000002
1.93
2.2576666666666667
0.7110000000000001
4.164
0.3720000000000001
5.434
3.4977
1.193
0.6821
1.881
0.444
3.01
0.48
0.35
1.645
0.4966666666666666
1.849
0.6679999999999999
0.8190000000000001
0.659
0.8859999999999999
1.317
1.56945
1.88
1.015
4.49
0.92775
2.5425
0.47
3.447
4.242
4.569
0.7690000000000001
0.748
0.506
0.9173333333333332
1.005
0.802
1.9105
0.9
4.489
6.62
2.717
1.214
1.145
0.2725
1.836
0.6659999999999999
1.155
1.4409999999999998
3.982
2.94
1.0685
0.78
0.5255
1.4469999999999998
0.389
1.248
1.545
0.6
5.77
0.408
0.3670000000000001
0.412
1.22
1.727
2.9960000000000004
0.71
0.871
0.81
0.75
3.548
0.6705
1.746
0.794
1.6780000000000002
0.7155
3.492
0.499
0.51
4.34
2.732
2.837
2.6710000000000003
0.5743333333333335
0.8703333333333334
0.7490000000000001
0.772125
1.12
1.888
1.452
0.647
0.269
1.936
4.57
0.9545
0.997
0.38
0.672
1.392
3.552
2.83
0.846
0.5920000000000001
0.2645
2.15
1.018
0.779
0.8909999999999999
1.948
2.311
0.8290000000000001
0.404
1.40145
0.30975
0.48
0.6609999999999999
1.078
0.778
1.879
0.3
1.284
2.064
1.138
2.221
1.592
0.927
3.447
0.28300000000000003
1.14
0.932
0.792
0.5974999999999999
4.487
1.895
0.628
0.5720000000000001
0.465
0.892
0.5582
1.82
0.675
0.8514999999999999
0.957
2.4795
1.7925
0.51185
0.971
5.939
0.58
3.292
6.95
0.63
0.8827499999999999
0.528
2.04725
1.117
0.29
5.176
2.039
1.5700666666666667
0.8
0.295
0.39
0.6234999999999999
0.634
0.5235
1.346
1.314
0.8726
1.6569999999999998
0.54
1.272
1.135
1.43
1.3525
0.66
3.61
7.81
7.296
2.11805
0.535
0.871
1.6869999999999998
0.634
7.6960000000000015
1.406
3.29
2.693
3.05
1.179
1.0238
1.4880000000000002
0.696
4.162
1.64
1.0659999999999998
0.8140000000000001
1.715
2.28
0.73
0.672
2.0297
0.231
0.21600000000000005
1.133
0.8320000000000001
0.644
0.911
1.878
0.6255
1.906
0.54745
1.921
1.862
0.833
1.725
2.5380000000000003
0.815
1.16
0.38
1.743
0.611
2.5
2.9610000000000003
1.055
0.674
1.43
1.87
2.42
3.53
1.41275
11.7
1.2585000000000002
3.924
3.1473
0.763
1.34
3.711
0.721
0.7979999999999999
1.221
1.082
0.494
0.659
1.23
5.645
1.49
0.599
0.963
6.9220000000000015
0.82
0.68
0.934
0.655
1.5405
1.862
0.6799999999999999
0.4904
2.64
2.1615
0.5184
0.8420000000000001
2.102
0.30600000000000005
0.4761
0.893
0.5405
2.139
2.379
1.236
1.75
0.6
0.61
2.995
2.015
3.814
0.821
0.96675
3.726
1.61
0.688
1.2
1.5745
0.56
1.0636666666666663
2.269
0.527
1.142
0.816
0.894
0.6885
2.062
1.086
3.091
1.20925
0.79
2.016
2.527
0.989
2.712
1.551
6.314
0.97
0.4455
0.8865
0.515
1.399
0.627
0.31
5.28
0.728
2.1555
1.5759999999999998
3.94
2.1
1.017
0.27715
0.58
4.562
0.6832500000000001
1.547
2.044666666666666
2.72
0.83
0.3765
0.26
0.49
3.675
0.24
1.6925
0.763
3.43
1.24
3.954
1.1003333333333334
1.817
0.501
1.725
0.1
0.9009999999999999
1.2895
0.4485
3.754
3.961
1.85
6.032
0.465
0.7390000000000001
0.23
0.13
1.09575
0.964
0.5369999999999999
0.14045
0.43
0.923
0.989
1.06
4.398
1.3259999999999998
0.955
1.63
0.759825
0.62
1.0
1.6969999999999998
0.49
1.622
1.092
1.1745
10.37
1.6669999999999998
1.53875
0.56
2.0780000000000003
0.55
0.7440000000000001
0.85125
0.7290000000000001
3.679
1.15
0.6545
0.42
0.73
0.8255000000000001
1.4880000000000002
0.61
0.77
1.1005
1.686
0.30305
0.6328
0.32
3.4165
0.47735
0.7120000000000001
3.866
0.711
1.5319999999999998
2.918
1.5692
1.784
1.061
1.033
1.053
2.36
0.43
0.93675
0.4232
2.155
1.231
2.357
0.927
4.856
0.429
0.986
0.38
1.4480000000000002
0.843
1.0773333333333333
0.44185
0.66
1.272
3.32
1.213
0.9502
0.913
0.58
0.8390000000000001
0.644
0.4245
1.834
1.74
1.098
1.696
0.8009999999999999
1.88
1.042
0.8725
0.4655
0.562
1.59625
1.111
1.645
2.0996666666666663
0.561
1.557
3.968
0.74
1.653
0.34
0.9
0.59
0.68
0.6744999999999999
2.0794333333333337
0.93
0.81
0.28
0.677
0.45
0.632
0.35
1.368
1.921
0.85345
1.975
1.5781333333333334
0.6829999999999999
1.957
2.239
1.121
1.824
0.55
3.02
0.901
1.231
1.1740000000000002
1.61
1.112
0.4775
1.101
1.5962
0.28
0.4795
1.4569999999999999
1.9731
0.72
1.96
0.6799999999999999
2.018
0.457
1.443
0.944
1.86
2.26
0.35
1.0797
6.07
0.552
1.194
1.2355
0.476
1.187
0.8270000000000001
0.388
3.513
1.925
2.019
0.963
0.5
0.16
0.16
1.4369999999999998
1.304
4.13
0.83
1.035
0.9475
0.377
1.1765
0.5
1.1
1.85
1.226
2.481
1.774
0.31045
1.69
1.379
0.609
0.78
0.25
0.755
0.3115
0.769
0.807
1.476
1.1435
1.383
1.86
0.59495
0.4648
0.95
0.4920000000000001
0.105
1.44875
3.222
0.718
0.4595
1.0306666666666666
3.253
0.7455
0.68
2.505
0.38
0.5670000000000001
0.86
1.74
0.59
1.5830000000000002
1.6219999999999999
3.854
0.93025
2.638
0.7982499999999999
2.56
0.986
1.0222
0.88
3.099
1.1733333333333331
1.4975
0.6942
1.804
0.77
1.46
0.7809999999999999
0.4425000000000001
1.365
0.76105
1.214
1.401
0.696
0.72
0.41
0.46
5.206
1.08
1.9095
1.57
1.2335
0.69
1.9880000000000002
1.153
1.47
3.03
0.25
2.925
0.37
0.65
1.355
1.193
1.164
0.71
1.487
0.245
0.445
0.87
0.6595
1.1535
1.78
1.4035
1.8765
4.534
0.855
2.667
4.315
0.8485
3.402
0.535
1.8565
0.96
0.932
1.263
0.5710000000000001
0.657
2.99
0.722
0.7879999999999999
0.55
0.75
1.135
1.22
1.611
0.92
6.678
3.4930000000000003
0.747
1.766
0.97545
1.66
0.31
2.91
1.058
1.15
4.86
0.67
1.12
1.473
0.28
6.09
1.544
1.446
3.5
1.75
1.2195
1.22
0.625
1.341
1.114
2.169
1.26
1.52
1.1164999999999998
0.56
1.6980000000000002
1.41345
4.43
5.043
0.8079999999999999
1.25
3.217
1.8
0.944
1.45325
1.0566666666666666
1.735
0.3325
0.45
0.5760000000000001
2.845
0.7875
1.021
2.69
4.88
0.653
0.2
1.364
1.81
1.166
0.81
0.78
1.505
1.781
1.093
0.8360000000000001
1.46
0.77
0.898
1.43
2.316
1.7
5.218
0.355
1.202
0.6308
5.49
1.12
0.8
1.526
1.16
4.42
2.0743
0.278
1.457
1.79
1.528
3.466
2.75
0.4812
1.8
0.7224999999999999
1.12
0.5
0.309
0.68
2.03
0.857
1.222
2.06
2.459
0.612
0.981
2.552
1.473
3.241
0.951
1.1635
1.0095
0.951
12.045
3.383
0.7625
0.5556666666666666
0.8504499999999999
0.3295
3.307
0.8220000000000001
2.513
0.30765
0.722
0.477
1.3806666666666667
0.16
6.87
1.18
2.164
0.362
0.3625
0.6659999999999999
3.735
0.738
0.7170000000000001
0.708
0.6095
1.2564
0.725
1.23
0.6825
2.24
0.69
1.783
1.03
1.007
2.12925
1.243
1.423
1.006
2.04
3.272
0.8535
0.696
0.66
0.79
2.29
2.521
1.364
1.0036333333333334
0.44475
0.28
1.022
0.43
3.05145
0.374
0.511
0.94
0.47
0.8735
3.56445
2.2025
2.166
2.9530000000000003
0.703
0.41
4.091
0.188
0.85
3.88
0.23
0.8005
0.5501
0.5434
1.599
0.52
0.911
3.93
1.047
0.58
0.5680000000000001
0.51
3.0925
3.5815
0.664
0.45
0.659
0.6629999999999999
0.639
1.906
2.2230000000000003
0.74
0.71
0.26
2.668
0.999
1.4640000000000002
1.395
0.978
3.839
0.4115
0.5710000000000001
0.9390000000000001
6.69
0.9865
0.546
0.7909999999999999
0.765
1.114
2.514
0.5670000000000001
1.1325
0.62
0.6255
0.624
5.709
0.5923
1.84
6.06
0.5700750000000001
1.108
2.02945
0.733
0.56
1.5730000000000002
0.3883
1.519
0.7929999999999999
0.34
2.186
0.97
1.1840000000000002
1.5239
1.04
0.894
0.6525
0.953
3.68
1.4025
1.1542
0.8402499999999999
1.48325
0.491
0.585
1.264
0.36
0.7075
1.83975
2.21
1.331
2.2
1.629
0.53
0.8576
0.7759999999999999
1.754
1.6833333333333331
0.879
1.54
1.0745
0.7340000000000001
1.06
0.915
0.953
0.61
0.992
0.2575
3.224
0.48
1.853
2.318
0.7244999999999999
2.044
1.809
1.902
2.829
5.680999999999999
1.651
7.102
4.859
1.5535
1.629
1.67
0.85
0.72
0.721
0.7
2.489
0.947
3.763
1.096
0.265
0.27
5.153
3.372
0.4848
1.2855
1.208
1.1615
2.392
0.516
0.4535
3.556
4.575
0.6970000000000001
0.48215
3.107
0.67
3.321
0.5875
1.5432499999999998
1.127
0.63
0.945
0.72
0.165
2.978
0.74
0.611
2.43
0.6415
2.063
0.562
0.464
0.99
4.163
1.7000000000000002
1.44
0.5625
4.435
2.261
1.68
1.223
3.23145
1.236
1.768
0.75
1.3486666666666665
0.71
1.205
0.21
1.77
1.8755
1.012
3.574
1.262
5.27
0.875
4.238
0.6475
2.789
2.268
1.029
0.9255
1.47
0.926
1.906
0.7490000000000001
0.919
0.645
1.04
1.715
1.4380000000000002
2.63
0.635
0.63225
0.775
2.793
0.445
0.48535
1.393
0.39
1.658
1.2
0.441
0.85
0.9179999999999999
1.571
0.3
1.607
0.68
2.3655
0.62
0.847
1.633
0.8190000000000001
1.4769999999999999
0.29
0.889
0.541
0.39545
2.01
8.085
3.17
1.4980000000000002
0.544
0.32
1.6675
0.40865
1.972
0.969
2.6180000000000003
0.67145
0.5542500000000001
1.0364
7.42
1.117
0.907
0.18600000000000005
3.61845
0.6612
1.436
0.657
1.8
2.476
1.579
4.703
4.284
8.51
2.131
0.5282
1.457
2.9960000000000004
1.4253333333333331
0.49
0.52
1.95
1.133
6.02
2.782
0.793525
1.157
1.653
2.04
0.7490000000000001
0.7135
2.46
2.361
0.6445000000000001
2.37
0.9013333333333334
1.821
1.913
0.8786666666666667
1.061
2.265
2.491
3.5980000000000003
1.765
2.776
1.352
0.8356
1.131
0.7375
2.64
1.2990000000000002
1.4269999999999998
8.861
0.393
4.06
2.0
1.28
2.053
1.4269999999999998
1.206
1.676
5.118
0.49
0.591
2.752
0.94
4.36
1.624
1.883
2.24
0.8859999999999999
8.17
0.5126999999999999
0.588
0.86
3.882
1.232
0.53
0.588
1.15
0.87
1.8
1.56
2.082
1.224
0.23
2.292
1.5519999999999998
0.48
0.98
3.83
1.61
1.0345
0.907125
0.33
0.868
0.98
1.07
0.7390000000000001
1.103
0.7762500000000001
0.579
0.5805
1.523
1.8711
2.238
0.60975
1.03
0.611
0.763
2.005
2.498
1.035
0.903
1.42
0.61
1.1145
4.998
3.875
0.5329999999999999
0.42
0.8193333333333334
0.417
0.78575
1.645
0.42265
0.8935
1.248
0.8340000000000001
1.635
0.472
6.421
5.002
1.7125
0.67325
8.368
3.3525
1.351
0.26180000000000003
0.5005
0.51775
5.083
0.996
0.998
1.7480000000000002
0.53
9.644
1.238
2.742
7.45
1.111
0.65525
0.9785
0.679
0.3405
4.177
1.2919999999999998
0.515
0.7090000000000001
2.8615000000000004
4.4
0.41535
0.7912499999999999
2.7460000000000004
0.7405
5.249
2.178
1.3675000000000002
1.9666666666666668
4.157
0.693
1.813
0.596
0.6045
1.4285
0.5135
1.46
0.8640000000000001
0.843
1.3635
0.635
2.6625
0.397
0.865
0.745
1.342
1.456
1.346
1.348
0.916
1.3230000000000002
0.35850000000000004
4.206
3.835
0.603
0.3185
0.35205
1.5590000000000002
0.58
1.44
1.4340000000000002
0.65
1.132
3.207
1.78
1.111
3.332
1.2
1.89
0.76
1.99
1.297
0.7005
1.3030000000000002
2.0980000000000003
0.5405
4.633
2.103
1.389
0.43
0.865
0.68345
1.34
0.4259
2.227
0.58
