,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbregressor__n_estimators,param_xgbregressor__max_samples,param_xgbregressor__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,12.219097232818603,0.3318794869051473,0.087764310836792,0.013153779321417326,750,770,330,"{'xgbregressor__n_estimators': 750, 'xgbregressor__max_samples': 770, 'xgbregressor__max_depth': 330}",0.8290994335671826,0.7711082959737994,0.8498599246430647,0.7800290073129064,0.8805137211188718,0.8221220765231649,0.04147743523824038,5
17,9.696799659729004,0.2954528177500708,0.06542539596557617,0.0037104758857636165,480,800,670,"{'xgbregressor__n_estimators': 480, 'xgbregressor__max_samples': 800, 'xgbregressor__max_depth': 670}",0.8290994286667184,0.7711082916656382,0.8498599209901211,0.7800290055285102,0.8805137163914126,0.82212207264848,0.041477434675645804,14
18,8.28525357246399,0.26341458139387564,0.06422810554504395,0.002862704007280396,330,760,800,"{'xgbregressor__n_estimators': 330, 'xgbregressor__max_samples': 760, 'xgbregressor__max_depth': 800}",0.8290994258169688,0.7711082892214702,0.8498599189076126,0.7800290044785316,0.880513713556932,0.822122070396303,0.041477434317499555,21
19,9.357589101791381,0.2120988921948071,0.07041192054748535,0.006512284185254909,450,170,550,"{'xgbregressor__n_estimators': 450, 'xgbregressor__max_samples': 170, 'xgbregressor__max_depth': 550}",0.8290994281153143,0.7711082911647189,0.849859920578882,0.7800290053132358,0.8805137158273996,0.8221220721999101,0.041477434610200425,15
20,5.980708169937134,0.10311448727613066,0.07260522842407227,0.011219633099132166,90,950,910,"{'xgbregressor__n_estimators': 90, 'xgbregressor__max_samples': 950, 'xgbregressor__max_depth': 910}",0.8290994182542051,0.771108281321478,0.8498599134739306,0.7800290009394368,0.8805137012982828,0.8221220630574667,0.0414774325463699,28
21,7.3991419792175295,0.17189420141942763,0.0678184986114502,0.005534809078515627,250,40,840,"{'xgbregressor__n_estimators': 250, 'xgbregressor__max_samples': 40, 'xgbregressor__max_depth': 840}",0.8290994242641506,0.7711082879264641,0.8498599177720966,0.7800290039248534,0.8805137120321017,0.8221220691839332,0.04147743411498217,25
22,6.050543117523193,0.1765051125105192,0.0608372688293457,0.005314820417694133,80,1030,860,"{'xgbregressor__n_estimators': 80, 'xgbregressor__max_samples': 1030, 'xgbregressor__max_depth': 860}",0.8290994174964819,0.7711082805565022,0.8498599130628309,0.7800290007280193,0.8805137003229435,0.8221220624333556,0.04147743242236001,30
23,7.946985340118408,0.17189744166236098,0.06323094367980957,0.006603490527520615,310,710,770,"{'xgbregressor__n_estimators': 310, 'xgbregressor__max_samples': 710, 'xgbregressor__max_depth': 770}",0.829099425441104,0.7711082888915168,0.8498599186112131,0.7800290043662341,0.8805137132032819,0.82212207010267,0.04147743426959342,22
24,9.923506259918213,0.21496526904271074,0.0875661849975586,0.014825816645088545,520,270,300,"{'xgbregressor__n_estimators': 520, 'xgbregressor__max_samples': 270, 'xgbregressor__max_depth': 300}",0.8290994294004553,0.7711082923028245,0.8498599215416068,0.7800290058022997,0.8805137171402073,0.8221220732374789,0.0414774347726142,11
25,8.68443160057068,0.07427905552569591,0.08676824569702149,0.019886997420609665,350,180,390,"{'xgbregressor__n_estimators': 350, 'xgbregressor__max_samples': 180, 'xgbregressor__max_depth': 390}",0.8290994262142166,0.7711082895461022,0.8498599191778924,0.780029004634941,0.8805137139451543,0.8221220707036613,0.04147743436472141,19
26,11.796201705932617,0.14319227588056918,0.061834526062011716,0.0014104696073790654,650,410,480,"{'xgbregressor__n_estimators': 650, 'xgbregressor__max_samples': 410, 'xgbregressor__max_depth': 480}",0.8290994317895101,0.7711082943697594,0.8498599233178952,0.7800290066532242,0.8805137194063016,0.822122075107338,0.041477435047464824,9
27,12.464602041244508,0.2748166696767609,0.07300453186035157,0.008038293922361741,750,630,830,"{'xgbregressor__n_estimators': 750, 'xgbregressor__max_samples': 630, 'xgbregressor__max_depth': 830}",0.8290994335671826,0.7711082959737994,0.8498599246430647,0.7800290073129064,0.8805137211188718,0.8221220765231649,0.04147743523824038,5
28,9.208361625671387,1.3551933917204892,0.04387178421020508,0.012623864618390702,700,110,400,"{'xgbregressor__n_estimators': 700, 'xgbregressor__max_samples': 110, 'xgbregressor__max_depth': 400}",0.8290994326885907,0.7711082951604628,0.8498599239787167,0.7800290069875713,0.8805137202931916,0.8221220758217067,0.04147743515344762,8
29,4.8018800735473635,0.3036880446633132,0.03730030059814453,0.0024100330915515253,90,620,500,"{'xgbregressor__n_estimators': 90, 'xgbregressor__max_samples': 620, 'xgbregressor__max_depth': 500}",0.8290994182542051,0.771108281321478,0.8498599134739306,0.7800290009394368,0.8805137012982828,0.8221220630574667,0.0414774325463699,28
